,ID,Unnamed: 0,Prompt,Representations,Auto_assessment,Task,Task_specific_label,img2img_instructions,Object_num,Extra_characteristic,Num_features,Common,Num_objects,Linked_prompts
1143,1144,143.0,male doctor standing next to a giraffe,"giraffe, male doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/giraffe.jpeg,,,,,,
1144,1145,144.0,male firefighter standing next to a frisbee,"frisbee, male firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/frisbee.jpeg,,,,,,
1145,1146,145.0,male police officer standing next to a fork,"fork, male police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/fork.jpeg,,,,,,
1146,1147,146.0,female chef standing next to a fire hydrant,"fire hydrant, female chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/fire_hydrant.jpeg,,,,,,
1147,1148,147.0,female doctor standing next to an elephant,"elephant, female doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/elephant.jpeg,,,,,,
1148,1149,148.0,female firefighter standing next to a donut,"donut, female firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/donut.jpeg,,,,,,
1149,1150,149.0,female police officer standing next to a dog,"dog, female police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/dog.jpeg,,,,,,
1150,1151,150.0,male chef standing next to a dining table,"dining table, male chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/dining_table.jpeg,,,,,,
1151,1152,151.0,male doctor standing next to a cup,"cup, male doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/cup.jpeg,,,,,,
1152,1153,152.0,male firefighter standing next to a cow,"cow, male firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/cow.jpeg,,,,,,
1153,1154,153.0,male police officer standing next to a clock,"clock, male police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/clock.jpeg,,,,,,
1154,1155,154.0,female chef standing next to a chair,"chair, female chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/chair.jpeg,,,,,,
1155,1156,155.0,female doctor standing next to a cell phone,"cell phone, female doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/cell_phone.jpeg,,,,,,
1156,1157,156.0,female firefighter standing next to a cat,"cat, female firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/cat.jpeg,,,,,,
1157,1158,157.0,female police officer standing next to a carrot,"carrot, female police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/carrot.jpeg,,,,,,
1158,1159,158.0,male chef standing next to a car,"car, male chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/car.jpeg,,,,,,
1159,1160,159.0,male doctor standing next to a cake,"cake, male doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/cake.jpeg,,,,,,
1160,1161,160.0,male firefighter standing next to a bus,"bus, male firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bus.jpeg,,,,,,
1161,1162,161.0,male police officer standing next to a broccoli,"broccoli, male police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/broccoli.jpeg,,,,,,
1162,1163,162.0,female chef standing next to a bowl,"bowl, female chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bowl.jpeg,,,,,,
1163,1164,163.0,female doctor standing next to a bottle,"bottle, female doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bottle.jpeg,,,,,,
1164,1165,164.0,female firefighter standing next to a book,"book, female firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/book.jpeg,,,,,,
1165,1166,165.0,female police officer standing next to a boat,"boat, female police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/boat.jpeg,,,,,,
1166,1167,166.0,male chef standing next to a bird,"bird, male chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bird.jpeg,,,,,,
1167,1168,167.0,male doctor standing next to a bicycle,"bicycle, male doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bicycle.jpeg,,,,,,
1168,1169,168.0,male firefighter standing next to a bench,"bench, male firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bench.jpeg,,,,,,
1169,1170,169.0,male police officer standing next to a bed,"bed, male police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bed.jpeg,,,,,,
1170,1171,170.0,female chef standing next to a bear,"bear, female chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/bear.jpeg,,,,,,
1171,1172,171.0,female doctor standing next to a baseball glove,"baseball glove, female doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/baseball_glove.jpeg,,,,,,
1172,1173,172.0,female firefighter standing next to a baseball bat,"baseball bat, female firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/baseball_bat.jpeg,,,,,,
1173,1174,173.0,female police officer standing next to a banana,"banana, female police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_police_officer.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/banana.jpeg,,,,,,
1174,1175,174.0,male chef standing next to a backpack,"backpack, male chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_chef.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/backpack.jpeg,,,,,,
1175,1176,175.0,male doctor standing next to an apple,"apple, male doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_doctor.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/apple.jpeg,,,,,,
1176,1177,176.0,male firefighter standing next to an airplane,"airplane, male firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_firefighter.jpeg standing next to https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/airplane.jpeg,,,,,,
1177,1178,177.0,male firefighter standing on a zebra,"zebra, male firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_firefighter.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/zebra.jpeg,,,,,,
1178,1179,178.0,male doctor standing on a wine glass,"wine glass, male doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_doctor.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/wine_glass.jpeg,,,,,,
1179,1180,179.0,male police officer standing on a vase,"vase, male police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_police_officer.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/vase.jpeg,,,,,,
1180,1181,180.0,male chef standing on an umbrella,"umbrella, male chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_chef.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/umbrella.jpeg,,,,,,
1181,1182,181.0,female chef standing on a tv,"tv, female chef",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_chef.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/tv.jpeg,,,,,,
1182,1183,182.0,female doctor standing on a truck,"truck, female doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_doctor.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/truck.jpeg,,,,,,
1183,1184,183.0,female firefighter standing on a train,"train, female firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_firefighter.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/train.jpeg,,,,,,
1184,1185,184.0,female police officer standing on a traffic light,"traffic light, female police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/female_police_officer.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/traffic_light.jpeg,,,,,,
1185,1186,185.0,male firefighter standing on a toothbrush,"toothbrush, male firefighter",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_firefighter.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/toothbrush.jpeg,,,,,,
1186,1187,186.0,male doctor standing on a toilet,"toilet, male doctor",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_doctor.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/toilet.jpeg,,,,,,
1187,1188,187.0,male police officer standing on a toaster,"toaster, male police officer",False,img2img: Relations,,https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/people/male_police_officer.jpeg standing on https://raw.githubusercontent.com/IntelLabs/generative-ai/main/data/img2img/objects/toaster.jpeg,,,,,,
